Feature,Linear Coefficient,Ridge Coefficient,Absolute Linear Coefficient,Absolute Ridge Coefficient,Magnitude Change,Lasso Coefficient,Absolute Lasso Coefficient,Lasso Selected,Lasso Magnitude Change from Linear,Elastic Net Coefficient,Absolute Elastic Net Coefficient,Elastic Net Selected,Elastic Net Magnitude Change from Linear
missingindicator_Height,0.0002210109597417,-0.0003902938734424,0.0002210109597417,0.0003902938734424,-0.0001692829137007,-0.0,0.0,False,0.0002210109597417,-1.3765943877513711e-10,1.3765943877513711e-10,True,0.00022101082208226123
missingindicator_Length,0.0002210109597417,-0.0003902938734424,0.0002210109597417,0.0003902938734424,-0.0001692829137007,-0.0029410212557504,0.0029410212557504,True,-0.0027200102960087,-0.0046589769138041135,0.0046589769138041135,True,-0.004437965954062414
missingindicator_Seating Capacity,0.0002210109597417,-0.0003902938734424,0.0002210109597417,0.0003902938734424,-0.0001692829137007,-0.0,0.0,False,0.0002210109597417,-1.0847133632422227e-14,1.0847133632422227e-14,True,0.00022101095973085287
missingindicator_Width,0.0002210109597417,-0.0003902938734424,0.0002210109597417,0.0003902938734424,-0.0001692829137007,-1.6269502779336036e-14,1.6269502779336036e-14,True,0.0002210109597254,-1.1506439435481272e-06,1.1506439435481272e-06,True,0.0002198603157981519
Model_Scorpio S10,0.1634962916229003,0.1638808703606386,0.1634962916229003,0.1638808703606386,-0.0003845787377383,0.1521665673443277,0.1521665673443277,True,0.0113297242785725,0.12632727468946967,0.12632727468946967,True,0.03716901693343064
Kilometer,-0.0285110446085488,-0.0290755956878259,0.0285110446085488,0.0290755956878259,-0.0005645510792771,-0.0289003766988689,0.0289003766988689,True,-0.0003893320903201,-0.029402261455337086,0.029402261455337086,True,-0.0008912168467882856
Owner_Second,-0.0480800465883402,-0.0487072466894512,0.0480800465883402,0.0487072466894512,-0.000627200101111,-0.0475327536546857,0.0475327536546857,True,0.0005472929336544,-0.0450194074847347,0.0450194074847347,True,0.003060639103605496
Model_Kwid 1.0 RXT [2016-2019],-0.0849589961716675,-0.0856447035467213,0.0849589961716675,0.0856447035467213,-0.0006857073750538,-0.0443283216840396,0.0443283216840396,True,0.0406306744876278,-0.011539345534091128,0.011539345534091128,True,0.07341965063757637
Model_Wagon R LXi,0.1205752377572995,0.1217705046294199,0.1205752377572995,0.1217705046294199,-0.0011952668721204,0.0949308616410938,0.0949308616410938,True,0.0256443761162056,0.06551852278514896,0.06551852278514896,True,0.05505671497215055
Model_Baleno Zeta 1.2,0.0479488462988883,0.0497941856482502,0.0479488462988883,0.0497941856482502,-0.0018453393493619,0.0153460413398036,0.0153460413398036,True,0.0326028049590846,0.0,0.0,False,0.0479488462988883
Model_Swift DZire VXI,0.102350154715747,0.1042651713764536,0.102350154715747,0.1042651713764536,-0.0019150166607065,0.0938875673578473,0.0938875673578473,True,0.0084625873578996,0.07665647371769789,0.07665647371769789,True,0.025693680998049112
Width,0.0202131353602388,0.0226237715047897,0.0202131353602388,0.0226237715047897,-0.0024106361445509,0.0211871652381684,0.0211871652381684,True,-0.0009740298779296,0.022192538667885724,0.022192538667885724,True,-0.001979403307646923
Power_RPM,0.0017991314809839,0.0049539375637818,0.0017991314809839,0.0049539375637818,-0.0031548060827979,0.0005864559762018,0.0005864559762018,True,0.001212675504782,0.0,0.0,False,0.0017991314809839
Location_infrequent_sklearn,0.0239065732896915,-0.0288587515184004,0.0239065732896915,0.0288587515184004,-0.0049521782287089,-0.0355572347283426,0.0355572347283426,True,-0.0116506614386511,-0.03652843875097644,0.03652843875097644,True,-0.012621865461284937
Torque_RPM_Clean,-0.0488507580840578,-0.0539466129837053,0.0488507580840578,0.0539466129837053,-0.0050958548996475,-0.0490320096335724,0.0490320096335724,True,-0.0001812515495146,-0.05012406865993323,0.05012406865993323,True,-0.0012733105758754235
Model_5-Series 520d Luxury Line [2017-2019],0.0838974075697748,0.0890332649690699,0.0838974075697748,0.0890332649690699,-0.0051358573992951,0.0750652584970557,0.0750652584970557,True,0.008832149072719,0.052586696462100624,0.052586696462100624,True,0.03131071110767418
Owner_Third,-0.0712174759372603,-0.0766491704070794,0.0712174759372603,0.0766491704070794,-0.0054316944698191,-0.0674861809947615,0.0674861809947615,True,0.0037312949424987,-0.06491631303153443,0.06491631303153443,True,0.006301162905725868
Model_Celerio VXi AMT,-0.0054967216675702,-0.0120597700259992,0.0054967216675702,0.0120597700259992,-0.006563048358429,0.0,0.0,False,0.0054967216675702,-0.0,0.0,False,0.0054967216675702
Model_Fortuner 3.0 4x2 AT,-0.0403688121941948,-0.0484528267383249,0.0403688121941948,0.0484528267383249,-0.0080840145441301,-0.0040092550716438,0.0040092550716438,True,0.0363595571225509,-0.0,0.0,False,0.0403688121941948
Fuel Tank Capacity,0.01089046418905,0.0197911396525185,0.01089046418905,0.0197911396525185,-0.0089006754634685,0.0172326881842815,0.0172326881842815,True,-0.0063422239952315,0.023340119310389186,0.023340119310389186,True,-0.012449655121339186
Model_i10 Magna 1.2 Kappa2,0.088487345358285,0.0978790498282629,0.088487345358285,0.0978790498282629,-0.0093917044699779,0.084048334991306,0.084048334991306,True,0.0044390103669789,0.06512373290292421,0.06512373290292421,True,0.023363612455360783
Model_City V,0.0003834827110553,0.0112940700750684,0.0003834827110553,0.0112940700750684,-0.0109105873640131,0.0,0.0,False,0.0003834827110553,0.0,0.0,False,0.0003834827110553
Fuel Type_Petrol,-0.0684653668408702,-0.0800368822545096,0.0684653668408702,0.0800368822545096,-0.0115715154136394,-0.0716658186194631,0.0716658186194631,True,-0.0032004517785929,-0.082598272971829,0.082598272971829,True,-0.0141329061309588
Drivetrain_FWD,0.0064201071578496,-0.0183829928364851,0.0064201071578496,0.0183829928364851,-0.0119628856786355,-0.0024380573197497,0.0024380573197497,True,0.0039820498380998,-0.006549090344739118,0.006549090344739118,True,-0.0001289831868895178
Transmission_Manual,-0.1675974580201162,-0.1825213599359094,0.1675974580201162,0.1825213599359094,-0.0149239019157932,-0.1754138204559299,0.1754138204559299,True,-0.0078163624358137,-0.18394139215267657,0.18394139215267657,True,-0.016343934132560384
Drivetrain_RWD,-0.0132569108125313,-0.0319124390453927,0.0132569108125313,0.0319124390453927,-0.0186555282328614,-0.0190181586109569,0.0190181586109569,True,-0.0057612477984256,-0.021018909290869147,0.021018909290869147,True,-0.007761998478337848
Make_Porsche,0.4055134260767021,0.4246279269748587,0.4055134260767021,0.4246279269748587,-0.0191145008981566,0.4172929264821731,0.4172929264821731,True,-0.011779500405471,0.42318597858475404,0.42318597858475404,True,-0.017672552508051942
Owner_UnRegistered Car,0.0707565049082994,0.0907605494385312,0.0707565049082994,0.0907605494385312,-0.0200040445302317,0.0658274726447157,0.0658274726447157,True,0.0049290322635836,0.060688064302890476,0.060688064302890476,True,0.01006844060540893
Make_Land Rover,0.4229315454115313,0.4516869339506543,0.4229315454115313,0.4516869339506543,-0.028755388539123,0.4410866618530116,0.4410866618530116,True,-0.0181551164414803,0.45645149213453556,0.45645149213453556,True,-0.03351994672300429
Make_Jaguar,0.2085424480709353,0.2378466018149288,0.2085424480709353,0.2378466018149288,-0.0293041537439935,0.2228751287232932,0.2228751287232932,True,-0.0143326806523579,0.2323933089226029,0.2323933089226029,True,-0.0238508608516676
Drivetrain_Missing,-0.0420019347584787,-0.0715329207647638,0.0420019347584787,0.0715329207647638,-0.0295309860062851,-0.0480416041576691,0.0480416041576691,True,-0.0060396693991904,-0.049212341599111066,0.049212341599111066,True,-0.007210406840632365
Make_Volvo,-0.0079717862869258,0.0399660524449415,0.0079717862869258,0.0399660524449415,-0.0319942661580157,0.0,0.0,False,0.0079717862869258,0.0009403334074700219,0.0009403334074700219,True,0.007031452879455779
Location_Zirakpur,0.0110661832962232,-0.0440900514684253,0.0110661832962232,0.0440900514684253,-0.0330238681722021,-0.036276245821409,0.036276245821409,True,-0.0252100625251858,-0.025013235764143826,0.025013235764143826,True,-0.013947052467920626
Make_BMW,0.0178719653352314,0.057734484083646,0.0178719653352314,0.057734484083646,-0.0398625187484146,0.0392278457254218,0.0392278457254218,True,-0.0213558803901904,0.055541568968893,0.055541568968893,True,-0.037669603633661605
Make_Mercedes-Benz,0.0795944152661948,0.1212459428707253,0.0795944152661948,0.1212459428707253,-0.0416515276045305,0.1060584700655963,0.1060584700655963,True,-0.0264640547994015,0.12803735100728933,0.12803735100728933,True,-0.048442935741094525
Location_Gurgaon,-0.0009764183463242,-0.0426439865302204,0.0009764183463242,0.0426439865302204,-0.0416675681838962,-0.0480086429319781,0.0480086429319781,True,-0.0470322245856539,-0.03698399982975901,0.03698399982975901,True,-0.03600758148343481
Location_Nashik,-0.0303414441922875,-0.0725825172430593,0.0303414441922875,0.0725825172430593,-0.0422410730507718,-0.0744385078810615,0.0744385078810615,True,-0.044097063688774,-0.05807756828392486,0.05807756828392486,True,-0.02773612409163736
Location_Surat,-0.0078037569516713,-0.0527714260014284,0.0078037569516713,0.0527714260014284,-0.0449676690497571,-0.0418029708855062,0.0418029708855062,True,-0.0339992139338349,-0.01801530029845348,0.01801530029845348,True,-0.01021154334678218
Location_Varanasi,-0.0060575971717561,-0.0542105780003281,0.0060575971717561,0.0542105780003281,-0.048152980828572,-0.0472193749608881,0.0472193749608881,True,-0.041161777789132,-0.03466952693736815,0.03466952693736815,True,-0.028611929765612047
Location_Jamshedpur,-0.0166691676864241,-0.0673396652475319,0.0166691676864241,0.0673396652475319,-0.0506704975611078,-0.0623036978287269,0.0623036978287269,True,-0.0456345301423028,-0.05219644968525272,0.05219644968525272,True,-0.035527281998828625
Location_Ranchi,-0.0519639050013829,-0.1046414625039173,0.0519639050013829,0.1046414625039173,-0.0526775575025344,-0.1156591724660632,0.1156591724660632,True,-0.0636952674646803,-0.10827659175026466,0.10827659175026466,True,-0.05631268674888176
Location_Kolkata,-0.1020424175385415,-0.1549413979825544,0.1020424175385415,0.1549413979825544,-0.0528989804440129,-0.1610638401433823,0.1610638401433823,True,-0.0590214226048407,-0.16107888853734534,0.16107888853734534,True,-0.05903647099880384
Location_Ambala Cantt,-0.1035072738856193,-0.1575805495654953,0.1035072738856193,0.1575805495654953,-0.054073275679876,-0.1528340920913714,0.1528340920913714,True,-0.0493268182057521,-0.14694181407732446,0.14694181407732446,True,-0.04343454019170516
Location_Faridabad,-0.0096387555753954,-0.0648261152390915,0.0096387555753954,0.0648261152390915,-0.0551873596636961,-0.065595933584081,0.065595933584081,True,-0.0559571780086856,-0.06246771590918851,0.06246771590918851,True,-0.05282896033379311
Location_Kanpur,-0.0337524841840906,-0.0931434443947074,0.0337524841840906,0.0931434443947074,-0.0593909602106168,-0.0965753948139618,0.0965753948139618,True,-0.0628229106298712,-0.10105051231807309,0.10105051231807309,True,-0.06729802813398249
